,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
14027,Kazakhstan,1996,Asia,1,6,8.0,12.0,1996.0,8.0,12.0,1996.0,0.0,Almaty,3000,azamat movement,"protest rally demands government s resignation bbc summary of world broadcasts, december 9, 1996, monday, part 1 former ussr; central asia; kazakhstan; su d2790 g, 163 words;",demand the resignation of the government,ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14028,Kazakhstan,1997,Asia,1,1,4.0,2.0,1997.0,7.0,2.0,1997.0,0.0,Karaganda,100,coal workers,"over 100 energy workers on hunger strike bbc summary of world broadcasts, february 6, 1997, thursday, part 1 former ussr; central asia; kazakhstan; su d2836 g, 96 words power workers continue hunger strike over unpaid wages bbc summary of world;",hunger strike in protest at delays over the payment of their wages,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14029,Kazakhstan,1997,Asia,1,2,17.0,3.0,1997.0,17.0,3.0,1997.0,0.0,Almaty,400,movement azamat,"opposition movement stages rally outside parliament bbc summary of world broadcasts, december 1, 1997, monday, part 1 former ussr; kazakhstan; su d3090 g, 135 words;",protest at what it called state political persecution of opposition parties,ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14030,Kazakhstan,1997,Asia,1,3,25.0,3.0,1997.0,25.0,3.0,1997.0,1.0,Kentau,200,coal workers,"protesters clash with police during march to alma ata bbc summary of world broadcasts, march 25, 1997, tuesday, part 1 former ussr; central asia; kyrgyzstan; su d2876 g, 140 words;","about 200 people clashed with police near the mining town of kentau in south kazakhstan region on 23rd march as they marched towards alma ata in protest at year long delays in the payment of their wages and their deteriorating living conditions, itar tass news agency reported.",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14031,Kazakhstan,1997,Asia,1,4,30.0,3.0,1997.0,30.0,3.0,1997.0,0.0,Almaty,300,"communist party, the azamat public movement and the workers movement of kazakhstan","opposition stage protest rally in capital bbc summary of world broadcasts, april 1, 1997, tuesday, part 1 former ussr; central asia; uzbekistan; su d2881 g, 211 word;","opposition parties and movements held an unsanctioned rally in the capital, alma ata, on 30th march in protest against declining living standards in the republic, interfax news agency reported. the rally attracted about 300 demonstrators, most of them elderly, the agency said. it was organized by the republic coalition, a political bloc in opposition to the president and government which is made up of about 10 opposition parties and movements, including the communist party, the azamat public movement and the workers movement of kazakhstan.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14032,Kazakhstan,1997,Asia,1,5,30.0,5.0,1997.0,30.0,5.0,1997.0,0.0,Almaty,2000,"azamat movement, the communist and socialist parties and the generation pensioners, workers movement","pensioners protest against rising rents bbc summary of world broadcasts, may 31, 1997, saturday, part 1 former ussr; central asia; kazakhstan; su d2933 g, 195 words pensioners protest against opposition leader s detention bbc summary of world b;","about 2,000 pensioners held a protest outside the kazakh parliament and the mayor s office in alma ata on 30th may against a recent increase in rents and utility charges, interfax news agency reported. the demonstrators held banners demanding the resignation of president nursultan nazarbayev and prime minister akezhan kazhegeldin, and some of them carried red flags and portraits of stalin, interfax said.",arrests,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14033,Kazakhstan,1997,Asia,1,6,16.0,6.0,1997.0,16.0,6.0,1997.0,0.0,Karaganda,500,coal workers,"miners protest over pension reform bbc summary of world broadcasts, june 19, 1997, thursday, part 1 former ussr; central asia; kyrgyzstan; su d2949 g, 125 words;",against pension reforms planned by the government,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14034,Kazakhstan,1997,Asia,1,7,3.0,7.0,1997.0,3.0,7.0,1997.0,0.0,Almaty,200,pensioners,"pensioners protest against opposition leader s detention bbc summary of world broadcasts, july 9, 1997, wednesday, part 1 former ussr; central asia; kazakhstan; su d2966 g, 507 words;",arrest of a leader,ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14035,Kazakhstan,1997,Asia,1,8,1.0,10.0,1997.0,1.0,11.0,1997.0,1.0,Kentau,2000,coal workers,"workers in kentau protest over wage arrears bbc summary of world broadcasts, october 4, 1997, saturday, part 1 former ussr; kazakhstan; su d3041 g, 166 words protesting miners to be paid wage arrears bbc summary of world broadcasts, october 18,;",protest march demanding payment of wages,crowd dispersal,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14036,Kazakhstan,1997,Asia,1,9,29.0,10.0,1997.0,5.0,11.0,1997.0,0.0,Kentau,200,workers of the karatau joint stock company,"workers start hunger strike, picket parliament over wage arrears bbc summary of world broadcasts, november 11, 1997, tuesday, part 1 former ussr; kazakhstan; su d3073 g, 114 words;",protest march demanding payment of wages,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14037,Kazakhstan,1997,Asia,1,10,10.0,11.0,1997.0,10.0,11.0,1997.0,0.0,Zhanatas,500,coal workers,"workers stage sit in over unpaid wages bbc summary of world broadcasts, november 12, 1997, wednesday, part 1 former ussr; kazakhstan; su d3074 g, 87 words;","five hundred workers in the town of zhanatas in southern kazakhstan have staged a sit in in front of the town s administrative building in protest against a two year wage debt which exceeds 540m tenge, the russian news agency interfax reported on 10th november.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14038,Kazakhstan,1997,Asia,1,11,1.0,12.0,1997.0,1.0,12.0,1997.0,0.0,Almaty,400,azamat movement,"opposition movement stages rally outside parliament bbc summary of world broadcasts, december 1, 1997, monday, part 1 former ussr; kazakhstan; su d3090 g, 135 words;","the kazakh civil opposition movement azamat held a 400 strong protest outside parliament in alma ata on 30th november to protest at what it called state political persecution of opposition parties, interfax kazakhstan news agency reported. one of the azamat leaders and its declared presidential candidate, galym abilsiitov, demanded the repeal of a 1995 law restricting public protests, the quashing of a sentence on worker s movement leader madel ismailov for staging an unauthorized rally in may, and the prosecution of police and security service officers involved in harassing opposition activists, the agency said.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14039,Kazakhstan,1998,Asia,1,1,15.0,1.0,1998.0,15.0,1.0,1998.0,0.0,Dzhambul,2500,workers at one of kazakhstan s major industrial plants,"kazakh chemical plant workers on strike over wages arrears bbc monitoring central asia political supplied by bbc worldwide monitoring, january 15, 1998, thursday, 109 words;",two year delay in the payment of their wages,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14040,Kazakhstan,1998,Asia,1,2,2.0,2.0,1998.0,2.0,2.0,1998.0,0.0,Zhanatas,1000,miners,"miners reduced to eating stray dogs as strike continues bbc summary of world broadcasts, february 6, 1998, friday, part 1 former ussr; kazakhstan; su d3144 g, 194 words;",emanding the payment of back wages owed since 1993,ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14041,Kazakhstan,1998,Asia,1,3,17.0,2.0,1998.0,17.0,2.0,1998.0,0.0,Taraz,250,confederation of free trade unions of kazakhstan,"wage arrears protesters block rail traffic in southern kazakhstan bbc summary of world broadcasts, february 20, 1998, friday, part 1 former ussr; kazakhstan; su d3156 g, 172 words security forces lift railway blockade bbc summary of world broa;","rail traffic between russia, alma ata and the kyrgyz capital, bishkek, has been blocked for two days because of a protest over wage arrears in southern kazakhstan, interfax kazakhstan news agency reported on 17th february. the leader of the confederation of free trade unions of kazakhstan, leonid solomin, said that 250 people, mainly phosphorus workers, started a picket of the railway station in the regional centre of taraz, formerly dzhambul, at noon on the 16th. they laid down on the railway tracks, preventing the movement of 29 trains. they were joined by a further 400 on the 17th and, according to solomin, are ready to storm the building of regional administration and take hostages .",crowd dispersal,0,1,1,0,0,0,0,0,1,0,0,0,0,0
14042,Kazakhstan,1998,Asia,1,4,3.0,3.0,1998.0,3.0,3.0,1998.0,0.0,Almaty,500,workers and pensioners,"protests held against belgian utility group bbc summary of world broadcasts, march 3, 1998, tuesday, part 1 former ussr; kazakhstan; su d3165 g, 200 words belgian utility group resolves dispute with government bbc summary of world broadcasts, ;","around 500 kazakh workers and pensioners have held a rally outside the alma ata offices of a subsidiary of belgium s tractebel, the power company charged with running much of kazakhstan s gas network, to protest against planned energy price rises, itar tass news agency reported on 28th february.",ignore,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14043,Kazakhstan,1998,Asia,1,5,7.0,4.0,1998.0,7.0,4.0,1998.0,0.0,Taraz,500,fosforit closed type joint stock company,"south kazakh protest marched forced home bbc monitoring central asia unit supplied by bbc worldwide monitoring, april 8, 1998, wednesday, 364 words;","a protest march by some 500 workers of the fosforit joint stock company from the southern kazakh town of zhanatas was stopped near taraz, the capital city of the region, and the participants were packed into buses by police to be brought home on 7th april, interfax kazakhstan new agency, quoting the press service of confederation of free trade unions of kazakhstan, reported the same day. the workers, who were demanding that their wage arrears be paid, were promised payment and an initial advance of 10,000 tenge each by the prime minister who was on an official visit in the area, the report said. text of report follows:",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14044,Kazakhstan,1999,Asia,1,1,9.0,3.0,1999.0,9.0,3.0,1999.0,0.0,Uralsk,100,pensioners,"pensioners hold illegal rally in western kazakhstan bbc monitoring central asia unit supplied by bbc worldwide monitoring, march 10, 1999, wednesday, 177 words;","about 100 pensioners in uralsk centre of west kazakhstan region have taken part in an unsanctioned protest action in the central square of the town, in front of the regional akimat administration . the pensioners are dissatisfied with the government s plans to cut down expenditures from the state budget by reducing benefits for pensioners of all categories.",accomodation,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14045,Kazakhstan,1999,Asia,1,2,15.0,7.0,1999.0,15.0,7.0,1999.0,0.0,Kustanay,600,pensioners,"pensioners in northern kazakh town protest against pension arrears bbc monitoring central asia unit supplied by bbc worldwide monitoring, july 16, 1999, friday, 136 words;","about 600 pensioners are holding an unsanctioned rally near the town administrative building in kustanay kustanay region, northern kazakhstan . a correspondent of the interfax kazakhstan news agency has reported that pensioners are demanding payment for three months pension arrears. there are 42,000 pensioners living in kustanay and the debts owed to them currently amount to approximately 300m tenge 132.3 tenge equals one dollar .",accomodation,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14046,Kazakhstan,1999,Asia,1,3,25.0,8.0,1999.0,25.0,8.0,1999.0,0.0,Taraz,75,fosforit closed type joint stock company,"kazakhs put up phosphorus plant in south for tender, no offers as yet bbc monitoring central asia unit supplied by bbc worldwide monitoring, august 25, 1999, wednesday, 386 words;","the shymkent fosfor phosphorus joint stock company south kazakstan region will be put up for tender on 31st august, the administrator of the fosfor joint stock company, malik ablayev, told an interfax kazakhstan agency correspondent. the fosfor joint stock company was declared bankrupt in autumn of 1998. the enterprise was put up for tender previously . its was evaluated at 2bn tenge the rate at the end of the year 83.7 dollars for one dollar , however the fosfor joint stock company was not sold at all.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
